source_index,timestamp,latitude,longitude,sensor_source,length_m,width_m,era5_covered,glorys_covered,environment_matched,openberg_geometry_compatible,geometry_compatibility_reason
787,2022-06-09,-64.6152,-164.4461,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
788,2022-06-10,-64.5092,-164.2422,ASCAT,25928.0,9260.0,True,True,True,False,length_exceeds_openberg_maximum
789,2022-06-11,-64.4544,-164.3417,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
790,2022-06-12,-64.4109,-164.5823,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
791,2022-06-13,-64.3727,-164.8771,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
792,2022-06-14,-64.3339,-165.1392,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
793,2022-06-15,-64.2885,-165.2819,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
794,2022-06-16,-64.2326,-165.3186,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
795,2022-06-17,-64.1854,-165.2501,ASCAT,25928.0,9260.0,True,True,True,False,length_exceeds_openberg_maximum
796,2022-06-18,-64.1257,-165.2257,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
797,2022-06-19,-64.0567,-165.2048,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
798,2022-06-20,-63.9658,-165.1755,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
799,2022-06-21,-63.8532,-165.1423,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
800,2022-06-22,-63.7432,-165.1005,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
801,2022-06-23,-63.6595,-165.0451,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
802,2022-06-24,-63.6263,-164.9714,ASCAT,25928.0,9260.0,True,True,True,False,length_exceeds_openberg_maximum
803,2022-06-25,-63.6282,-164.7966,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
804,2022-06-26,-63.6006,-164.3278,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
805,2022-06-27,-63.5873,-164.1472,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
806,2022-06-28,-63.5308,-163.8684,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
807,2022-06-29,-63.4388,-163.558,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
808,2022-06-30,-63.3235,-163.2288,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
809,2022-07-01,-63.2158,-162.8955,ASCAT,25928.0,9260.0,True,True,True,False,length_exceeds_openberg_maximum
810,2022-07-02,-63.129,-162.5605,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
811,2022-07-03,-63.0787,-162.348,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
812,2022-07-04,-62.962,-161.9727,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
813,2022-07-05,-62.9036,-161.7155,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
814,2022-07-06,-62.8798,-161.4821,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
815,2022-07-07,-62.7932,-161.2016,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
816,2022-07-08,-62.7354,-160.94,ASCAT,25928.0,9260.0,True,True,True,False,length_exceeds_openberg_maximum
817,2022-07-09,-62.687,-160.6882,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
818,2022-07-10,-62.6209,-160.4397,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
819,2022-07-11,-62.4956,-160.1939,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
820,2022-07-12,-62.4341,-159.9969,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
821,2022-07-13,-62.4454,-159.8134,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
822,2022-07-14,-62.4613,-159.5129,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
823,2022-07-15,-62.4713,-159.1765,ASCAT,22224.0,5556.0,True,True,True,False,length_exceeds_openberg_maximum
824,2022-07-16,-62.4655,-158.8658,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
825,2022-07-17,-62.4492,-158.5406,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
826,2022-07-18,-62.4244,-158.2172,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
827,2022-07-19,-62.393,-157.9119,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
828,2022-07-20,-62.3568,-157.6412,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
829,2022-07-21,-62.3177,-157.4212,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
830,2022-07-22,-62.2777,-157.2683,ASCAT,22224.0,5556.0,True,True,True,False,length_exceeds_openberg_maximum
831,2022-07-23,-62.2272,-157.1637,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
832,2022-07-24,-62.1577,-157.0759,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
833,2022-07-25,-62.0727,-157.002,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
834,2022-07-26,-61.9759,-156.9391,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
835,2022-07-27,-61.8706,-156.8845,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
836,2022-07-28,-61.7604,-156.8353,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
837,2022-07-29,-61.6489,-156.7886,ASCAT,18520.0,5556.0,True,True,True,False,length_exceeds_openberg_maximum
838,2022-07-30,-61.5394,-156.7416,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
839,2022-07-31,-61.4355,-156.6915,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
840,2022-08-01,-61.3408,-156.6355,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
841,2022-08-02,-61.2588,-156.5707,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
842,2022-08-03,-61.1929,-156.4943,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
843,2022-08-04,-61.1466,-156.4034,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
844,2022-08-05,-61.1201,-156.2674,ASCAT,18520.0,5556.0,True,True,True,False,length_exceeds_openberg_maximum
845,2022-08-06,-61.0896,-156.1754,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
846,2022-08-07,-61.075,-155.9558,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
847,2022-08-08,-61.0499,-155.7415,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
848,2022-08-09,-61.014,-155.5286,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
849,2022-08-10,-60.9677,-155.333,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
850,2022-08-11,-60.9115,-155.1708,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
851,2022-08-12,-60.8278,-155.0371,ASCAT,18520.0,5556.0,True,True,True,False,length_exceeds_openberg_maximum
852,2022-08-13,-60.709,-154.9425,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
853,2022-08-14,-60.537,-154.897,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
854,2022-08-15,-60.3662,-155.0877,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
855,2022-08-16,-60.2433,-155.0026,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
856,2022-08-17,-60.1272,-155.007,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
857,2022-08-18,-60.0036,-155.0182,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
858,2022-08-19,-59.8818,-155.0337,ASCAT,18520.0,5556.0,True,True,True,False,length_exceeds_openberg_maximum
859,2022-08-20,-59.7711,-155.0504,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
860,2022-08-21,-59.6805,-155.0659,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
861,2022-08-22,-59.6194,-155.0771,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
862,2022-08-23,-59.597,-155.0815,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
863,2022-08-24,-59.7247,-155.024,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
864,2022-08-25,-59.6937,-154.8954,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
865,2022-08-26,-59.609,-154.6845,ASCAT,18520.0,5556.0,True,True,True,False,length_exceeds_openberg_maximum
866,2022-08-27,-59.4834,-154.4094,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
867,2022-08-28,-59.3295,-154.088,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
868,2022-08-29,-59.16,-153.7385,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
869,2022-08-30,-58.9877,-153.3789,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
870,2022-08-31,-58.8251,-153.0272,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
871,2022-09-01,-58.685,-152.7016,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
872,2022-09-02,-58.58,-152.42,ASCAT,18520.0,5556.0,True,True,True,False,length_exceeds_openberg_maximum
873,2022-09-03,-58.5107,-152.1834,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
874,2022-09-04,-58.5255,-151.8684,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
875,2022-09-05,-58.5624,-151.4888,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
876,2022-09-06,-58.6104,-151.0823,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
877,2022-09-07,-58.6583,-150.6868,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
878,2022-09-08,-58.6952,-150.3401,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
879,2022-09-09,-58.71,-150.08,ASCAT,18520.0,5556.0,True,True,True,False,length_exceeds_openberg_maximum
880,2022-09-10,-58.4279,-149.8716,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
881,2022-09-11,-58.0251,-149.7654,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
882,2022-09-12,-57.8297,-149.7843,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
883,2022-09-13,-57.8297,-149.7843,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
884,2022-09-14,-57.8297,-149.7843,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
885,2022-09-15,-57.8399,-149.4472,ASCAT,0.0,0.0,True,True,True,False,length_below_openberg_minimum
886,2022-09-16,-57.85,-149.11,ASCAT,5556.0,3704.0,True,True,True,True,compatible
887,2022-09-17,-57.85,-149.11,ASCAT,0.0,0.0,True,False,False,False,length_below_openberg_minimum
