source_index,timestamp,latitude,longitude,sensor_source,length_m,width_m,era5_covered,glorys_covered,environment_matched,openberg_geometry_compatible,geometry_compatibility_reason
56,2018-04-25,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
57,2018-04-26,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
58,2018-04-27,-67.2532,81.9624,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
59,2018-04-28,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
60,2018-04-29,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
61,2018-04-30,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
62,2018-05-01,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
63,2018-05-02,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
64,2018-05-03,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
65,2018-05-04,-67.2532,81.9624,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
66,2018-05-05,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
67,2018-05-06,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
68,2018-05-07,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
69,2018-05-08,-67.2532,81.9624,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
70,2018-05-09,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
71,2018-05-10,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
72,2018-05-11,-67.27,81.87,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
73,2018-05-12,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
74,2018-05-13,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
75,2018-05-14,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
76,2018-05-15,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
77,2018-05-16,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
78,2018-05-17,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
79,2018-05-18,-67.2532,81.9624,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
80,2018-05-19,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
81,2018-05-20,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
82,2018-05-21,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
83,2018-05-22,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
84,2018-05-23,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
85,2018-05-24,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
86,2018-05-25,-67.27,81.87,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
87,2018-05-26,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
88,2018-05-27,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
89,2018-05-28,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
90,2018-05-29,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
91,2018-05-30,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
92,2018-05-31,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
93,2018-06-01,-67.2532,81.9624,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
94,2018-06-02,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
95,2018-06-03,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
96,2018-06-04,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
97,2018-06-05,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
98,2018-06-06,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
99,2018-06-07,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
100,2018-06-08,-67.27,81.87,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
101,2018-06-09,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
102,2018-06-10,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
103,2018-06-11,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
104,2018-06-12,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
105,2018-06-13,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
106,2018-06-14,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
107,2018-06-15,-67.2532,81.9624,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
108,2018-06-16,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
109,2018-06-17,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
110,2018-06-18,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
111,2018-06-19,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
112,2018-06-20,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
113,2018-06-21,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
114,2018-06-22,-67.27,81.87,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
115,2018-06-23,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
116,2018-06-24,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
117,2018-06-25,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
118,2018-06-26,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
119,2018-06-27,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
120,2018-06-28,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
121,2018-06-29,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
122,2018-06-30,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
123,2018-07-01,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
124,2018-07-02,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
125,2018-07-03,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
126,2018-07-04,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
127,2018-07-05,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
128,2018-07-06,-67.27,81.87,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
129,2018-07-07,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
130,2018-07-08,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
131,2018-07-09,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
132,2018-07-10,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
133,2018-07-11,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
134,2018-07-12,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
135,2018-07-13,-67.27,81.87,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
136,2018-07-14,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
137,2018-07-15,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
138,2018-07-16,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
139,2018-07-17,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
140,2018-07-18,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
141,2018-07-19,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
142,2018-07-20,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
143,2018-07-21,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
144,2018-07-22,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
145,2018-07-23,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
146,2018-07-24,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
147,2018-07-25,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
148,2018-07-26,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
149,2018-07-27,-67.27,81.87,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
150,2018-07-28,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
151,2018-07-29,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
152,2018-07-30,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
153,2018-07-31,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
154,2018-08-01,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
155,2018-08-02,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
156,2018-08-03,-67.27,81.87,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
157,2018-08-04,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
158,2018-08-05,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
159,2018-08-06,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
160,2018-08-07,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
161,2018-08-08,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
162,2018-08-09,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
163,2018-08-10,-67.27,81.87,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
164,2018-08-11,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
165,2018-08-12,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
166,2018-08-13,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
167,2018-08-14,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
168,2018-08-15,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
169,2018-08-16,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
170,2018-08-17,-67.27,81.87,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
171,2018-08-18,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
172,2018-08-19,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
173,2018-08-20,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
174,2018-08-21,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
175,2018-08-22,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
176,2018-08-23,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
177,2018-08-24,-67.27,81.87,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
178,2018-08-25,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
179,2018-08-26,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
180,2018-08-27,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
181,2018-08-28,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
182,2018-08-29,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
183,2018-08-30,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
184,2018-08-31,-67.2532,81.9624,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
185,2018-09-01,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
186,2018-09-02,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
187,2018-09-03,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
188,2018-09-04,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
189,2018-09-05,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
190,2018-09-06,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
191,2018-09-07,-67.2532,81.9624,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
192,2018-09-08,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
193,2018-09-09,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
194,2018-09-10,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
195,2018-09-11,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
196,2018-09-12,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
197,2018-09-13,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
198,2018-09-14,-67.2532,81.9624,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
199,2018-09-15,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
200,2018-09-16,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
201,2018-09-17,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
202,2018-09-18,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
203,2018-09-19,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
204,2018-09-20,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
205,2018-09-21,-67.2532,81.9624,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
206,2018-09-22,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
207,2018-09-23,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
208,2018-09-24,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
209,2018-09-25,-67.27,81.87,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
210,2018-09-26,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
211,2018-09-27,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
212,2018-09-28,-67.2532,81.9624,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
213,2018-09-29,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
214,2018-09-30,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
215,2018-10-01,-67.2532,81.9624,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
216,2018-10-02,-67.1646,81.7454,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
217,2018-10-03,-67.0759,81.5285,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
218,2018-10-04,-67.0759,81.5285,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
219,2018-10-05,-67.0881,81.5291,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
220,2018-10-06,-67.1109,81.5301,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
221,2018-10-07,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
222,2018-10-08,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
223,2018-10-09,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
224,2018-10-10,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
225,2018-10-11,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
226,2018-10-12,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
227,2018-10-13,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
228,2018-10-14,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
229,2018-10-15,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
230,2018-10-16,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
231,2018-10-17,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
232,2018-10-18,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
233,2018-10-19,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
234,2018-10-20,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
235,2018-10-21,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
236,2018-10-22,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
237,2018-10-23,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
238,2018-10-24,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
239,2018-10-25,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
240,2018-10-26,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
241,2018-10-27,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
242,2018-10-28,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
243,2018-10-29,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
244,2018-10-30,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
245,2018-10-31,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
246,2018-11-01,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
247,2018-11-02,-67.1231,81.5307,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
248,2018-11-03,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
249,2018-11-04,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
250,2018-11-05,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
251,2018-11-06,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
252,2018-11-07,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
253,2018-11-08,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
254,2018-11-09,-67.1231,81.5307,ASCAT,14816.0,9260.0,False,False,False,False,length_exceeds_openberg_maximum
255,2018-11-10,-67.1231,81.5307,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
