source_index,timestamp,latitude,longitude,sensor_source,length_m,width_m,era5_covered,glorys_covered,environment_matched,openberg_geometry_compatible,geometry_compatibility_reason
20,2016-01-21,-66.0721,147.8028,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
21,2016-01-22,-66.0721,147.8028,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
22,2016-01-23,-66.0721,147.8028,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
23,2016-01-24,-66.0815,147.8263,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
24,2016-01-25,-66.1053,147.8831,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
25,2016-01-26,-66.176,148.0254,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
26,2016-01-27,-66.176,148.0254,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
27,2016-01-28,-65.9912,147.8565,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
28,2016-01-29,-65.9912,147.8565,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
29,2016-01-30,-66.2433,148.0483,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
30,2016-01-31,-66.3266,147.9727,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
31,2016-02-01,-66.3882,148.1309,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
32,2016-02-02,-66.3882,148.1309,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
33,2016-02-03,-66.3882,148.1309,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
34,2016-02-04,-66.4987,148.0526,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
35,2016-02-05,-66.4987,148.0526,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
36,2016-02-06,-66.5632,148.1797,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
37,2016-02-07,-66.5632,148.1797,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
38,2016-02-08,-66.5632,148.1797,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
39,2016-02-09,-66.5873,148.2311,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
40,2016-02-10,-66.6113,148.2824,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
41,2016-02-11,-66.6113,148.2824,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
42,2016-02-12,-66.667,148.1729,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
43,2016-02-13,-66.667,148.1729,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
44,2016-02-14,-66.8292,148.3114,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
45,2016-02-15,-66.8189,148.231,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
46,2016-02-16,-66.8189,148.231,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
47,2016-02-17,-66.8189,148.231,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
48,2016-02-18,-66.8189,148.231,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
49,2016-02-19,-66.8189,148.231,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
50,2016-02-20,-66.8189,148.231,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
51,2016-02-21,-66.9184,147.9605,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
52,2016-02-22,-66.9184,147.9605,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
53,2016-02-23,-66.9184,147.9605,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
54,2016-02-24,-66.9733,147.9349,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
55,2016-02-25,-66.9069,147.9788,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
56,2016-02-26,-67.0893,147.8518,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
57,2016-02-27,-66.9184,147.9605,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
58,2016-02-28,-67.1353,147.5889,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
59,2016-02-29,-67.1353,147.5889,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
60,2016-03-01,-67.2281,147.1419,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
61,2016-03-02,-67.2281,147.1419,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
62,2016-03-03,-67.1875,147.0247,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
63,2016-03-04,-67.1093,147.0144,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
64,2016-03-05,-67.1547,146.9731,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
65,2016-03-06,-67.1547,146.9731,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
66,2016-03-07,-67.1383,146.8808,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
67,2016-03-08,-67.1172,146.9396,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
68,2016-03-09,-67.0363,146.9014,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
69,2016-03-10,-67.0363,146.9014,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
70,2016-03-11,-66.9018,146.6549,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
71,2016-03-12,-66.8574,146.5696,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
72,2016-03-13,-66.8574,146.5696,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
73,2016-03-14,-66.6901,146.6664,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
74,2016-03-15,-66.6901,146.6664,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
75,2016-03-16,-66.6901,146.6664,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
76,2016-03-17,-66.6901,146.6664,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
77,2016-03-18,-66.6901,146.6664,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
78,2016-03-19,-66.6901,146.6664,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
79,2016-03-20,-66.6901,146.6664,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
80,2016-03-21,-66.6901,146.6664,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
81,2016-03-22,-66.6901,146.6664,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
82,2016-03-23,-66.6901,146.6664,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
83,2016-03-24,-66.6719,146.492,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
84,2016-03-25,-66.7421,146.3921,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
85,2016-03-26,-66.7421,146.3921,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
86,2016-03-27,-66.7421,146.3921,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
87,2016-03-28,-66.7421,146.3921,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
88,2016-03-29,-66.7043,146.2553,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
89,2016-03-30,-66.6604,146.0899,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
90,2016-03-31,-66.6631,145.8738,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
91,2016-04-01,-66.6305,145.5797,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
92,2016-04-02,-66.6305,145.5797,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
93,2016-04-03,-66.6576,145.4588,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
94,2016-04-04,-66.6576,145.4588,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
95,2016-04-05,-66.6576,145.4588,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
96,2016-04-06,-66.6576,145.4588,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
97,2016-04-07,-66.6576,145.4588,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
98,2016-04-08,-66.6576,145.4588,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
99,2016-04-09,-66.6576,145.4588,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
100,2016-04-10,-66.6576,145.4588,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
101,2016-04-11,-66.6576,145.4588,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
102,2016-04-12,-66.9212,143.4194,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
103,2016-04-13,-66.9212,143.4194,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
104,2016-04-14,-66.9212,143.4194,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
105,2016-04-15,-66.9212,143.4194,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
106,2016-04-16,-66.9212,143.4194,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
107,2016-04-17,-66.9212,143.4194,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
108,2016-04-18,-66.9212,143.4194,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
109,2016-04-19,-66.9212,143.4194,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
110,2016-04-20,-66.9212,143.4194,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
111,2016-04-21,-66.9212,143.4194,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
112,2016-04-22,-66.9212,143.4194,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
113,2016-04-23,-66.9212,143.4194,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
114,2016-04-24,-66.9212,143.4194,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
115,2016-04-25,-65.6164,140.229,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
116,2016-04-26,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
117,2016-04-27,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
118,2016-04-28,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
119,2016-04-29,-66.9148,143.5343,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
120,2016-04-30,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
121,2016-05-01,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
122,2016-05-02,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
123,2016-05-03,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
124,2016-05-04,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
125,2016-05-05,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
126,2016-05-06,-66.9148,143.5343,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
127,2016-05-07,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
128,2016-05-08,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
129,2016-05-09,-65.181,136.6186,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
130,2016-05-10,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
131,2016-05-11,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
132,2016-05-12,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
133,2016-05-13,-65.0667,136.0833,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
134,2016-05-14,-65.0667,136.0833,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
135,2016-05-15,-65.0667,136.0833,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
136,2016-05-16,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
137,2016-05-17,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
138,2016-05-18,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
139,2016-05-19,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
140,2016-05-20,-66.9148,143.5343,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
141,2016-05-21,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
142,2016-05-22,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
143,2016-05-23,-65.0798,136.0505,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
144,2016-05-24,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
145,2016-05-25,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
146,2016-05-26,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
147,2016-05-27,-66.9148,143.5343,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
148,2016-05-28,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
149,2016-05-29,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
150,2016-05-30,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
151,2016-05-31,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
152,2016-06-01,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
153,2016-06-02,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
154,2016-06-03,-65.1,136.0,NIC,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
155,2016-06-04,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
156,2016-06-05,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
157,2016-06-06,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
158,2016-06-07,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
159,2016-06-08,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
160,2016-06-09,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
161,2016-06-10,-65.1,136.0,NIC,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
162,2016-06-11,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
163,2016-06-12,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
164,2016-06-13,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
165,2016-06-14,-65.0899,136.1213,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
166,2016-06-15,-65.0866,136.1603,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
167,2016-06-16,-65.0842,136.1889,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
168,2016-06-17,-65.0833,136.2,NIC,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
169,2016-06-18,-65.0833,136.2,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
170,2016-06-19,-65.0833,136.2,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
171,2016-06-20,-65.0833,136.2,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
172,2016-06-21,-65.0833,136.2,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
173,2016-06-22,-65.0833,136.2,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
174,2016-06-23,-65.0833,136.2,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
175,2016-06-24,-65.0833,136.2,NIC,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
176,2016-06-25,-65.0833,136.1843,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
177,2016-06-26,-65.0833,136.141,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
178,2016-06-27,-65.0833,136.0754,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
179,2016-06-28,-65.0833,135.993,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
180,2016-06-29,-65.0833,135.8993,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
181,2016-06-30,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
182,2016-07-01,-66.9148,143.5343,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
183,2016-07-02,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
184,2016-07-03,-65.0833,135.3817,NIC,0.0,0.0,False,False,False,False,length_below_openberg_minimum
185,2016-07-04,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
188,2016-07-07,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
189,2016-07-08,-66.9148,143.5343,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
190,2016-07-09,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
191,2016-07-10,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
192,2016-07-11,-66.9148,143.5343,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
195,2016-07-14,-66.9245,143.5246,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
197,2016-07-16,-65.1462,134.6083,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
198,2016-07-17,-65.1602,134.5745,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
199,2016-07-18,-65.1602,134.5745,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
200,2016-07-19,-65.0931,134.451,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
201,2016-07-20,-65.124,134.523,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
202,2016-07-21,-65.1249,134.5585,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
203,2016-07-22,-65.1041,134.7095,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
204,2016-07-23,-65.1261,134.6566,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
205,2016-07-24,-65.1193,134.6096,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
206,2016-07-25,-65.0909,134.7095,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
207,2016-07-26,-65.1328,134.6722,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
208,2016-07-27,-65.1265,134.6932,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
209,2016-07-28,-65.1128,134.6944,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
210,2016-07-29,-65.0919,134.6122,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
211,2016-07-30,-65.064,134.5469,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
212,2016-07-31,-65.0767,134.5102,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
213,2016-08-01,-65.1518,134.5192,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
214,2016-08-02,-65.1476,134.4143,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
215,2016-08-03,-65.1679,134.2953,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
216,2016-08-04,-65.1358,134.5578,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
217,2016-08-05,-65.1188,134.6108,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
218,2016-08-06,-65.1069,134.481,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
219,2016-08-07,-65.1064,134.3493,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
220,2016-08-08,-65.0961,134.392,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
221,2016-08-09,-65.0761,134.4801,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
222,2016-08-10,-65.0479,134.6112,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
223,2016-08-11,-65.1045,134.6392,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
224,2016-08-12,-65.0858,135.5363,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
225,2016-08-13,-65.064,135.467,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
226,2016-08-14,-65.0364,135.4009,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
227,2016-08-15,-65.0512,135.4365,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
228,2016-08-16,-65.068,135.4769,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
229,2016-08-17,-65.0705,135.4829,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
230,2016-08-18,-65.0818,135.4742,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
231,2016-08-19,-65.0913,135.4655,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
232,2016-08-20,-65.0913,135.4655,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
233,2016-08-21,-65.07,135.5153,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
234,2016-08-22,-65.0733,135.5269,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
235,2016-08-23,-65.0765,135.5311,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
236,2016-08-24,-65.0765,135.5311,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
237,2016-08-25,-65.0869,135.5225,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
238,2016-08-26,-65.0973,135.5138,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
239,2016-08-27,-65.0973,135.5138,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
240,2016-08-28,-65.0973,135.5138,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
241,2016-08-29,-65.0973,135.5138,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
242,2016-08-30,-65.0938,135.5221,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
243,2016-08-31,-65.0902,135.5304,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
244,2016-09-01,-65.0902,135.5304,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
245,2016-09-02,-65.0935,135.5352,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
246,2016-09-03,-65.0968,135.5462,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
247,2016-09-04,-65.0498,135.568,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
248,2016-09-05,-65.0502,135.499,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
249,2016-09-06,-65.0885,135.6252,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
250,2016-09-07,-65.1264,135.7514,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
251,2016-09-08,-65.085,135.6845,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
252,2016-09-09,-65.1087,135.7421,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
253,2016-09-10,-65.1341,135.9063,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
254,2016-09-11,-65.1245,135.9568,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
255,2016-09-12,-65.1149,135.9932,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
256,2016-09-13,-65.1349,136.04,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
257,2016-09-14,-65.149,135.9461,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
258,2016-09-15,-65.1616,135.7985,ASCAT,0.0,0.0,False,False,False,False,length_below_openberg_minimum
259,2016-09-16,-65.1749,135.6996,ASCAT,14816.0,7408.0,False,False,False,False,length_exceeds_openberg_maximum
