TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
534.134120370378,2317800,-1124900,41.973,836.1,43052000,2320300,-1125200,41.124,834.16,35331000,-3.4049,-3.3252,1.7042,4.2375,3013.29115189092,439.419417080612,183.29,6,175790,14804,500030,31942
534.134120370378,2318400,-1125100,41.179,834.28,68459000,2320300,-1125900,35.631,818.74,58314000,-3.4837,-3.7191,4.8048,3.7203,15092.0523232577,2632.49639293677,161.43,38.496,326260,10128,706820,29330
534.134120370378,2321800,-1125300,32.41,806.56,109040000,2321900,-1125300,30.205,796.24,98262000,-3.3201,-2.8838,1.1661,0.87151,7553.14699367669,1394.39768337372,113.27,14.488,757640,13740,1255100,28302
534.134120370378,2321800,-1124500,32.819,808.28,15971000,2322100,-1124600,29.676,793.45,13634000,-3.1955,-3.0927,2.3124,0.534,1983.04777784552,391.424981929821,112.91,20.642,100530,1886.5,250820,18637.2
534.134120370378,2321600,-1124200,36.545,821.7,34823000,2321800,-1124200,33.531,811.14,30168000,-3.2618,-2.8071,1.8106,0.66298,3133.25349167592,551.553456350657,138.21,20.44,188870,2188,428170,17483.8
534.134120370378,2322700,-1124000,33.449,810.82,13067000,2322900,-1124100,30.432,797.39,10694000,-2.9963,-2.8232,2.5591,0.74408,1738.87823629722,326.211367652694,117.47,19.943,78507,756,221620,13798.6
534.134120370378,2322200,-1120300,38.319,826.96,54443000,2322300,-1120400,33.955,812.77,46592000,-3.3979,-2.7389,3.0566,1.4314,7865.36717013107,1391.90956867352,145.75,29.83,276200,4185,631580,37722
534.134120370378,2322100,-1121600,38.803,828.29,68655000,2324200,-1122800,35.057,816.77,55916000,-3.2416,-2.8682,2.7757,1.2122,8523.99842725227,1493.58519122342,151.15,25.754,325370,6079.6,720120,36412
534.134120370378,2319800,-1120300,34.478,814.71,57986000,2324300,-1120500,32.016,804.85,48280000,-3.2232,-2.4133,2.1257,0.84792,6634.99340873077,1278.4752117613,126.13,16.463,351430,2906,640740,25256
534.134120370378,2319500,-1118600,33.1,809.43,44217000,2321800,-1118700,30.43,797.38,38664000,-3.3665,-2.8419,2.0541,0.91751,5316.56620576465,1005.78067436941,116.3,17.6212,300000,6961,570670,39400
534.134120370378,2319300,-1118000,31.974,804.67,48150000,2322400,-1117900,29.567,792.86,40786000,-3.0484,-2.2815,1.5014,0.75723,4035.86975558164,792.457173233465,109.75,15.7432,318080,1433.5,568150,21536
534.134120370378,2322400,-1117500,33.25,810.03,8332600,2322600,-1117300,29.07,790.09,6286300,-3.0542,-2.1327,2.1421,1.3351,902.052231118066,193.690863708579,112.39,27.428,49542,401.5,154450,16173
534.134120370378,2319500,-1117100,24.837,759.9,12983000,2324400,-1118800,22.599,736.79,10268000,-3.1636,-2.6211,1.4053,0.83885,1264.16714625419,360.743444195182,65.436,13.4194,130050,4555.6,232680,17004.8
534.134120370378,2327400,-1129700,69.124,870.57,693640000,2328100,-1129700,64.651,867.1,677220000,-2.9629,-3.9538,3.8045,2.9148,74136.2954071178,-5958.37050398957,371.49,34.38,1596000,42864,3763000,39266
534.134120370378,2321900,-1127100,44.259,840.92,42178000,2322400,-1126900,40.613,832.93,37665000,-3.2921,-3.464,3.7474,2.2152,6327.64117539029,865.101647492906,189.64,25.892,166250,1052.5,487170,19385.4
534.134120370378,2323400,-1127200,47.188,846.29,133000000,2323700,-1127400,44.086,840.57,122000000,-2.9977,-3.3047,2.4914,1.1728,13688.7348006184,1733.1215748501,212.54,22.38,522470,6771.6,1110400,16066
