TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
369.930196759291,-2445400,1416600,28.16,880.16,23642000000,-2444900,1416500,25.009,874.88,20198000000,-4.1939,-2.3886,2.878,4.846,28165.2961037891,1104.07719068372,157.37,25.174,523940,9615.6,966750,20714
369.930196759291,-2446500,1416200,18.456,900.06,17944000000,-2446100,1416100,18.611,900.28,18069000000,-6.0936,-4.7917,0.43478,0.53006,599.924914078625,121.813801126285,144.25,-1.33596,62604,2420.4,202030,4249.6
369.930196759291,-2445700,1415200,22.821,903.8,22867000000,-2445200,1415100,21.875,903.01,21709000000,-4.5379,-2.8805,0.8621,1.1886,936.908973991421,113.78780335285,176.35,8.0708,48040,309.5,216680,4325
369.930196759291,-2444000,1416100,21.327,902.62,21164000000,-2443500,1415900,20.721,902.12,20416000000,-5.4191,-3.7788,0.20722,1.6306,225.753439178774,105.980944665948,165.16,5.1074,48569,2009,200490,4510.6
369.930196759291,-2443400,1416500,22.51,903.59,22518000000,-2442900,1416400,21.208,902.54,20967000000,-4.5025,-2.6202,0.77294,2.9525,1188.03812501529,179.69139593279,172.25,11.0436,68132,4986.4,243220,602.06
369.930196759291,-2444700,1414500,15.148,895.74,14239000000,-2444200,1414400,15.126,895.74,14173000000,-4.8509,-3.1414,0.066925,0.59025,47.8569136841816,109.266843142667,115.71,0.171264,33589,396,125430,1752.12
369.930196759291,-2444200,1414400,17.483,899,16857000000,-2443700,1414200,19.197,900.81,18717000000,-4.2568,-2.6407,0.40504,1.9308,525.713589220235,175.630727907849,142.62,-14.395,59012,2026.4,204320,4652.2
369.930196759291,-2443200,1414900,22.376,903.52,22370000000,-2442800,1414800,21.768,902.93,21589000000,-3.9764,-2.2006,0.60863,2.0968,1078.60304338443,148.676404155022,174.04,5.239,78454,319.5,263100,255.12
369.930196759291,-2446900,1413900,26.721,878.21,22138000000,-2446500,1413800,25.864,876.73,21148000000,-5.3906,-4.0894,1.2512,1.9575,2427.02928980032,76.8982291168057,155.35,6.873,103890,922,303020,4671.4
369.930196759291,-2446300,1413400,25.669,876.28,20993000000,-2445900,1413300,25.646,876.28,20908000000,-5.1764,-3.4483,0.91583,2.5569,1546.14822705473,125.734767801761,150.17,0.13005,91146,2631.6,268210,2177.4
369.930196759291,-2444700,1413100,21.225,902.54,21049000000,-2444300,1413000,20.23,901.77,19876000000,-3.8947,-2.8268,1.0575,1.105,1300.66253844047,177.988571945053,162.69,8.3398,54922,1296,206050,4087.2
369.930196759291,-2442200,1412400,15.807,896.74,14973000000,-2441900,1412100,15.472,896.25,14555000000,-3.7478,-2.1565,0.16347,0.52391,127.067790369892,52.4144531284839,119.92,2.802,36298,897.5,130910,1798.56
369.930196759291,-2440900,1415000,12.31,890,11084000000,-2440500,1414900,12.788,891.07,11569000000,-2.9168,-1.2818,0.20467,0.45906,158.979898666196,48.6887232277043,94.04,-3.9542,37940,1336.5,112200,17.5312
369.930196759291,-2440300,1417600,19.846,901.4,19502000000,-2439900,1417500,19.416,901.01,18960000000,-3.8207,-1.8318,0.64986,1.3225,548.53160112669,91.6968614957635,153.46,3.6154,37981,1534,153780,5204.8
369.930196759291,-2439100,1418300,16.838,898.21,16133000000,-2438700,1418100,16.607,897.93,15827000000,-2.5155,-1.1292,0.38515,0.74694,508.079311688187,109.509039849517,129.04,1.92856,60850,1024,187120,2402.8
369.930196759291,-2438300,1415800,16.023,897.05,15215000000,-2438000,1415600,15.841,896.89,14976000000,-2.3719,-0.76493,0.19579,0.47347,198.697834074413,67.8947340292764,122.39,1.47866,47216,232.5,149030,40.758
369.930196759291,-2437100,1416800,17.742,899.37,17155000000,-2436900,1416600,17.4,898.87,16707000000,-2.8462,-1.0209,0.36879,1.284,329.50673677077,102.663122631467,136.17,2.9224,40876,1066.5,154730,387.6
