TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
685.125127314823,-1447000,784980,24.761,849.81,38138000,-1447700,786530,23.545,845.87,35608000,-0.39343,-2.0513,1.1135,0.45058,2519.0881140723,409.973245326651,116.31,8.8728,269160,1353,518310,8546.6
685.125127314823,-1451400,777010,27.308,856.77,182640000,-1451400,777460,26.276,854.13,178250000,-1.4658,-3.4507,1.1408,0.4469,11659.8436540218,1475.30612794526,135.74,7.6708,1164100,12427.6,1770400,2571.4
685.125127314823,-1451700,778100,22.436,841.84,51322000,-1452200,778800,21.457,837.88,47890000,-0.99131,-3.3337,1.4436,0.6261,4866.83332667649,752.502097813176,100.36,7.0076,419060,6089,736440,32040
685.125127314823,-1453100,780320,15.634,801,50705000,-1453700,781570,14.825,792.82,47672000,-3.3421,-4.7553,0.53437,0.67918,2527.78213139284,594.908616602023,54.202,5.274,723670,8550,968190,9418
685.125127314823,-1451900,781230,24.2,848.05,227500000,-1452500,782560,23.602,846.06,222510000,-1.4903,-2.5459,0.55423,0.75305,8211.46058165633,1224.20512925059,114.46,4.3536,1770600,17521.6,2515300,7281.6
685.125127314823,-1445600,783850,25.344,851.54,84048000,-1446400,785370,24.001,847.4,80683000,-0.81246,-2.4625,1.1839,0.72972,5970.46883551107,843.793984864049,120.11,9.834,594510,11999,957630,590.38
685.125127314823,-1449300,781280,25.372,851.62,82657000,-1450100,782660,24.734,849.72,80850000,-0.67396,-1.7973,0.4888,0.4431,2328.66655086633,312.824613755966,122.89,4.6852,557850,1327,941550,3190
685.125127314823,-1453400,779460,19.142,826.53,5795600,-1454100,780520,18.185,820.79,5038300,-3.6842,-6.2196,2.1129,0.4486,907.54029249382,168.784346414761,77.28,6.5996,58036,114.5,132810,4720.2
685.125127314823,-1449400,783790,27.231,856.58,310900000,-1450200,785400,25.964,853.29,291600000,-1.3492,-2.9383,1.2555,0.48484,21662.6960678221,2829.81997559747,134.29,9.4024,1971100,10063,2722900,38118
685.125127314823,-1448100,784600,26.078,853.6,185480000,-1448800,786170,25.063,850.72,175130000,-0.58901,-2.076,0.92183,0.41731,9869.14439985384,1309.39837436877,126.7,7.4798,1242900,9539.6,1824500,21500
685.125127314823,-1446300,783240,25.904,853.12,68095000,-1447100,784780,24.149,847.88,60246000,-0.79742,-2.7036,1.3347,0.77231,5235.34238267669,752.927512075133,122.71,12.8866,459710,1215.5,770970,16844.2
685.125127314823,-1448600,785460,23.673,846.31,80648000,-1449400,787030,22.764,843.08,73308000,-1.1325,-2.7324,1.1054,0.30988,5395.11974794607,785.544422876001,109.51,6.5764,590930,10249.6,919740,24824
