TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
309.029178240686,-2445800,1416700,28.048,879.98,25085000000,-2445400,1416600,27.856,879.96,24213000000,-5.961,-4.3623,0.33202,8.113,3876.03350303361,453.095171269255,168.44,1.19404,513650,4218,975380,12964.4
309.029178240686,-2446200,1415400,23.855,904.44,25627000000,-2445700,1415200,23.411,904.19,24399000000,-5.5451,-4.2388,0.81062,1.5653,1147.33879920193,137.66245861955,187.23,3.7268,51878,3042.4,231090,1846.32
309.029178240686,-2443800,1416600,23.06,903.93,24669000000,-2443400,1416500,22.927,903.86,23833000000,-4.8066,-3.8388,1.2625,2.9866,2314.24987560098,290.33683068121,181.83,1.09864,67418,595,253160,4246.4
309.029178240686,-2444600,1414500,19.736,901.3,20668000000,-2444200,1414400,19.529,901.11,19851000000,-5.5322,-4.1306,0.4854,1.1668,764.164204119362,144.631374485987,153.47,1.74448,59177,809,210760,4459.4
309.029178240686,-2443700,1415000,23.482,904.19,25174000000,-2443200,1414900,22.545,903.66,23395000000,-5.4365,-3.8674,0.25848,1.3597,549.996341293474,286.248328886508,182.01,7.8296,78247,637,274310,35.234
309.029178240686,-2444900,1413100,21.71,902.93,23036000000,-2444700,1413100,21.838,903.01,22541000000,-4.4301,-3.1575,0.59581,1.0631,901.092556314961,135.167927666787,171.49,-1.06452,56046,1527.5,213070,210.54
309.029178240686,-2442300,1413800,18.814,900.5,19575000000,-2441900,1413700,19.1,900.71,19353000000,-4.5079,-2.7624,0.61923,1.0103,605.856211653741,192.052327513978,147.81,-2.3638,36954,861.5,149900,2563.4
309.029178240686,-2441400,1415100,13.258,892.3,12949000000,-2441000,1415000,12.987,891.57,12265000000,-4.5626,-2.8127,0.056651,0.6141,55.8790093246139,395.126701789522,98.851,2.3124,39833,130,116910,422.3
309.029178240686,-2440900,1413600,19.435,901.01,20304000000,-2440600,1413400,19.473,901.11,19794000000,-4.2938,-2.6447,0.17287,0.65167,222.630507479208,85.2797392548565,151.98,-0.36462,48469,579,178920,746.9
309.029178240686,-2440900,1415800,15.668,896.58,15809000000,-2440500,1415700,15.962,897.05,15715000000,-3.7195,-2.3746,0.1211,0.75766,68.2352043366492,36.5209938629891,121.42,-2.4878,21926,1093.5,91505,4490.2
309.029178240686,-2440700,1417700,20.492,901.94,21571000000,-2440300,1417600,20.538,902.03,21032000000,-4.8841,-3.2873,0.066497,0.42855,68.3044249478258,67.3621557492703,160.9,-0.41944,38381,805,155490,5495.6
309.029178240686,-2439500,1418300,17.367,898.87,17839000000,-2439100,1418200,17.528,899.12,17538000000,-4.0684,-2.531,0.10056,0.31875,154.676374831942,104.073450376891,135.14,-1.38282,58847,1504,188420,7107.4
309.029178240686,-2438600,1416000,16.951,898.35,17340000000,-2438300,1415800,16.356,897.65,16178000000,-3.2719,-2.5029,0.74609,0.4922,965.523238069394,180.789859435821,128.47,4.9502,49893,278,157390,2680.8
309.029178240686,-2437200,1417000,18.296,899.95,18954000000,-2437000,1416800,18.419,900.06,18568000000,-3.4692,-2.5982,0.46185,0.92573,573.097984184787,99.4418804237002,142.79,-1.03034,47092,1247.5,168630,3521
309.029178240686,-2434500,1415800,29.995,882.85,27361000000,-2434400,1415800,28.675,881.04,25112000000,-4.0069,-2.1802,1.1548,2.4772,1878.00152162019,288.571464671776,179.63,10.7046,70570,3154.4,284280,536.94
