TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
643.30555555562,-759000,1045800,19.445,835.08,13318000,-759730,1046900,21.192,842.83,15567000,-1.8636,-3.6602,1.9117,1.0141,2042.42517901587,280.928855621077,91.798,-12.468,125300,1628.5,263380,12097
643.30555555562,-758500,1046100,24.867,855.07,15661000,-759230,1047100,23.987,852.53,15581000,-1.8636,-3.6602,2.8524,0.80954,2737.68151045569,290.510780445392,121.67,6.5146,103630,7733.6,262890,6490.2
643.30555555562,-758320,1044700,28.164,863.01,18739000,-758980,1045800,26.585,859.48,18171000,-3.0828,-3.9699,1.7101,1.9623,1875.17910239913,182.524889961833,143.7,11.9072,113280,5146.4,313530,1360.34
643.30555555562,-757630,1044600,28.194,863.07,29326000,-758220,1045600,29.715,866.07,31118000,-1.2718,-1.484,0.3086,0.85973,486.002726053848,161.755618576194,155.66,-11.566,159460,45,403610,8788.4
643.30555555562,-756590,1046800,33.878,872.79,18428000,-756950,1046800,33.655,872.47,18057000,-1.8636,-3.6602,2.6151,1.6852,2229.12734015562,139.736340726174,192.64,1.72664,81976,677.5,294470,8.5312
643.30555555562,-756290,1046500,29.063,864.83,11872000,-756500,1046400,28.951,864.61,12671000,-3.353,-4.2731,1.4121,1.4587,906.147579273773,70.8796639745901,156.05,0.85226,64896,591.5,224700,1262.04
643.30555555562,-756660,1046000,19.855,837.05,3431300,-756830,1046100,19.766,836.63,3344800,-0.54024,-1.0936,0.65791,0.80232,168.778622605259,22.0249328708254,88.156,0.6342,30428,946,90814,1508.3
643.30555555562,-755850,1045700,24.964,855.34,42072000,-755980,1045700,25.157,855.86,43956000,-1.4635,-1.4822,0.034006,0.32571,87.0169503890949,81.0989091110711,126.36,-1.43294,273960,4030.4,564370,9195.2
643.30555555562,-756770,1045000,24.775,854.82,17980000,-757170,1045500,24.735,854.7,17853000,-1.6857,-3.1199,1.9736,0.28703,2202.59486137379,884.879649832494,124.09,0.2994,119830,204,292370,222.82
643.30555555562,-755800,1044200,27.399,861.36,38896000,-755900,1044300,27.303,861.15,37117000,-0.28448,-1.2191,1.2408,0.59082,2651.59862233008,214.737529495762,143.51,0.72012,220760,2167.6,512880,404.76
643.30555555562,-755130,1043800,29.397,865.48,34688000,-755160,1043900,28.76,864.23,35235000,-1.9938,-3.7333,2.392,0.52847,4326.24949363991,313.581999682192,156.6,4.8452,182750,3589,469600,1359.22
643.30555555562,-756540,1043300,31.513,869.21,23057000,-756600,1044200,30.841,868.09,24196000,-1.6857,-3.1199,0.96048,1.6137,1087.28156845351,110.62298621316,172.64,5.1664,111700,2442,338460,3993.4
