TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
732.997199074132,1446143.2089931,-2045422.54750304,36.61117,828.559240671857,51573240,1446333.65577988,-2047437.13321472,34.7141,823.001233102177,47836300,-5.194169,-6.878088,2.61029559791747,0.872887888160964,5032.83927765474,99.6042707133132,147.1886,12.90005,275850,94,590323.4,14909.44
732.997199074132,1445276.39646772,-2044141.58891596,38.38612,833.152287079471,177109500,1445445.17078695,-2046113.19307394,36.14978,826.783935308889,164480400,-3.285258,-4.648085,2.40533691805081,1.08313089707056,15350.1249251181,355.512440990408,157.9332,15.80966,893976,4424,1569016,24916.62
732.997199074132,1443562.74397077,-2043833.05822168,28.48994,802.005679028372,33276210,1443738.50182704,-2045820.42533496,26.87916,798.087572047324,30548450,-10.48972,-11.38311,1.32866437033683,1.15918307334052,2136.72203979414,63.2033121494843,98.06551,7.883957,259650,2002,469506.2,11963.72
732.997199074132,1443530.90816078,-2043079.3683313,32.85237,817.336909510096,16501130,1443705.80633374,-2045055.66967113,29.65961,806.352864521192,16195340,-3.459033,-3.970556,1.56009445481832,2.03083757092306,1170.59598709763,79.3271474321661,118.7838,19.79906,114826,10726,265435.7,2300.641
732.997199074132,1444891.91059683,-2045268.11741778,34.45993,822.00645616549,166163700,1445086.86048208,-2047285.66802268,33.06407,817.016403830058,156950800,-8.222849,-8.778975,1.26815302198415,0.982063237922352,8741.87989976324,285.932348642021,134.061,9.595551,1017278,8746,1618164,13492.5
732.997199074132,1443884.00765617,-2044304.28484427,26.63135,796.535085687862,14080650,1444066.82105446,-2046310.24416217,25.00938,789.974339342185,13398880,-10.42908,-10.83442,0.96940757226432,0.844499326996132,712.502541929604,38.903996161132,88.07534,8.738647,122238,4138,264891.5,3723.156
732.997199074132,1443011.79882672,-2043540.27870442,32.47509,815.652212236112,67446390,1443181.06557459,-2045527.014149,30.98585,811.685721134538,62606850,-4.835114,-5.688838,1.54584556720031,0.819275955053122,4436.00633093461,125.406271074641,121.6406,8.57196,435412,4028,793485.8,18006.97
