TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
147.015254629659,-2276800,964530,11.72,854.86,1283100000,-2276800,964530,10.263,857.67,1129900000,-4.7424,-5.1227,1.3604,0.82097,2510.05660825426,906.750070473353,73.943,9.2528,44875,2252,108350,8036.2
147.015254629659,-2276300,964940,6.3575,867.65,752230000,-2276300,964940,5.6594,869.89,671830000,-4.5996,-5.0843,0.18797,0.64883,47.3064700739472,31.5049707451217,41.866,4.5858,5670,130,18783,1309.04
147.015254629659,-2276100,965010,2.987,880.19,383830000,-2276100,964990,3.0014,880.19,381490000,-4.6629,-5.0386,0.11408,0.30544,36.6487410005247,33.722761678646,21.632,-0.10379,6712,1039,14147,1308.5
147.015254629659,-2275700,965060,4.9262,872.25,600320000,-2275700,965110,4.6876,873.49,569600000,-4.3336,-4.926,0.76884,0.79275,168.103042822123,70.5332767182034,33.919,1.55386,4797.5,139.5,14545,1312.24
147.015254629659,-2276000,965260,1.8298,886.28,245380000,-2276000,965260,1.8062,886.28,239580000,-4.3414,-5.0415,0.1735,0.23095,16.028031750099,18.0119119043317,13.413,0.174124,1849.5,213.5,3988.8,402.08
147.015254629659,-2275600,964710,2.04,885.48,272020000,-2275600,964800,1.7308,887.1,230930000,-4.2954,-5.0092,1.03,0.49012,65.9603143583772,21.3471308297475,13.908,2.2012,1282,190,4092.8,390.56
147.015254629659,-2275900,964230,2.6815,881.65,348060000,-2275900,964240,2.6837,881.65,344560000,-4.5177,-5.0163,0.0899,0.2105,7.28236186483626,16.4661398825088,19.477,-0.0164414,1675.5,53.5,4568.4,122.756
147.015254629659,-2276400,964210,11.137,855.63,1224800000,-2276400,964200,7.7997,863.51,889590000,-4.8726,-5.1982,3.4195,1.6003,896.396094769136,316.050355199588,64.174,21.28,6251.5,608.5,25447,5137.2
147.015254629659,-2276300,964280,5.4672,870.47,658600000,-2276300,964290,4.9269,872.25,593890000,-4.7784,-5.082,0.099053,0.21551,8.14252898621697,16.0557895797064,36.498,3.5956,1821.5,225.5,8172.5,521.4
