TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
420.021712963004,-2446600,1416900,35.13,888.2,13609000000,-2445900,1416700,27.988,880.14,10499000000,-3.7802,-5.7619,6.8053,7.4613,57051.59607656,2252.19854295835,197.66,57.544,486780,19270,1026900,54854
420.021712963004,-2447700,1416700,16.329,897.5,6785000000,-2447000,1416400,16.255,897.5,6921400000,-5.0426,-6.9849,0.11714,0.64441,143.477377305316,55.4635513992735,125.43,0.56436,64442,3095,187210,6645.8
420.021712963004,-2448100,1416200,18.63,900.28,7912600000,-2447400,1415900,18.915,900.6,8253000000,-5.8471,-7.9301,0.22398,1.0896,181.291021678377,108.373193075919,146.28,-2.4128,41610,936,162050,2528.4
420.021712963004,-2446900,1415600,26.733,905.9,11886000000,-2446200,1415400,25.59,905.35,11605000000,-3.5222,-5.6608,2.0019,1.6794,2048.24059897592,202.83723928605,208.47,9.6156,50422,198.5,245060,7428.6
420.021712963004,-2445200,1416400,29.558,907.02,13264000000,-2444500,1416200,27.381,906.18,12503000000,-4.0924,-5.7839,1.004,1.8397,944.52069605743,124.173066348392,227.86,18.28,45990,151,246470,6256.2
420.021712963004,-2445000,1416700,22.639,903.73,9886200000,-2444300,1416600,21.037,902.37,9310200000,-3.4917,-5.2969,0.53626,1.8537,165.743472778107,39.5051864710511,172.08,13.631,15558,2936.4,94954,1595
420.021712963004,-2444500,1416800,27.651,906.27,12332000000,-2443800,1416600,24.89,904.97,11253000000,-3.0929,-5.1873,2.0219,3.1883,2546.40668393453,301.933815860357,209.36,23.21,62068,2262,268050,6474.8
420.021712963004,-2446900,1415600,26.831,905.95,11934000000,-2446200,1415400,25.59,905.35,11605000000,-3.6433,-5.8976,2.0068,1.6354,2004.4784501176,204.673851203765,208.88,10.4476,49214,2750.4,245000,4401
420.021712963004,-2446900,1415300,14.211,894.04,5750400000,-2446100,1415100,13.965,893.63,5772100000,-3.4968,-5.8287,0.42964,0.50542,272.751781382836,57.8985460211201,106.9,2.0436,34349,1313,125730,832.48
420.021712963004,-2448300,1414000,25.504,876.05,9081800000,-2447800,1413900,23.595,872.29,8398800000,-3.7004,-5.0942,1.9235,1.8787,6321.29093490016,163.352271823316,141.45,15.1066,204280,879.5,473590,17238
420.021712963004,-2447000,1413700,31.804,884.92,12036000000,-2446600,1413500,26.059,876.74,9552100000,-4.74,-6.579,4.5296,4.4958,6953.02969645719,768.346711987179,176.27,46.424,91230,4978.4,289290,18827
420.021712963004,-2445200,1413200,23.94,904.5,10521000000,-2444900,1413200,23.539,904.25,10578000000,-2.5175,-4.2467,0.45648,1.5067,501.856157015477,90.6211458775251,188.12,3.3838,54748,3469.6,230030,2402.4
420.021712963004,-2445900,1414800,18.318,899.95,7759400000,-2445100,1414700,17.881,899.49,7732900000,-3.872,-5.9153,0.42094,0.59653,286.177977185243,51.0603566690998,140.61,3.6662,35148,1317.5,142340,578.26
420.021712963004,-2444300,1414200,18.486,900.06,7837700000,-2443500,1414100,16.718,898.07,7150100000,-3.2949,-5.579,1.4714,1.2315,796.277666865172,130.018044487508,136.41,14.8144,28122,2249,121230,1647.24
420.021712963004,-2445200,1413200,24.012,904.5,10552000000,-2444900,1413100,23.54,904.25,10579000000,-0.017221,-1.8778,0.58615,1.4102,635.443325507221,138.494579813257,188.41,3.942,53984,4422.4,227620,1349.78
