TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
736.122326388955,-1578000,-457900,44.468,896.57,694020000,-1582200,-458410,42.062,895.22,638830000,-4.4011,-0.8157,1.5423,0.93081,34188.341980231,5952.17956435187,330.98,20.166,2069900,7313.6,4154600,58028
736.122326388955,-1577400,-459230,44.491,896.57,305820000,-1582200,-459690,42.313,895.35,276860000,-4.5258,-1.0517,2.1286,1.7583,20065.6727812803,3276.86965479027,332.11,18.2658,879720,536,2092900,46568
736.122326388955,-1576600,-461880,41.005,894.48,251660000,-1584000,-465810,38.486,892.69,231180000,-4.8084,-1.0836,1.5988,1.0237,13432.453883119,2399.31631284033,301.34,21.182,798370,6724.4,2046400,54514
736.122326388955,-1575400,-461860,38.371,892.61,409470000,-1582800,-465690,37.241,891.69,377830000,-4.7265,-0.99477,1.1027,1.0323,16174.1504705691,3082.96990320041,285.03,9.517,1409000,9508,2866400,50144
736.122326388955,-1577100,-460610,39.945,893.77,151150000,-1583200,-463890,37.073,891.6,136980000,-4.5349,-1.0873,2.0812,1.2089,11064.4268741064,2092.8665524042,290.97,24.112,508590,3235.6,1323400,32418
736.122326388955,-1577800,-460960,37.941,892.28,67259000,-1583700,-464490,35.391,890.12,59965000,-4.6505,-1.3034,2.2931,2.7106,5552.8822592833,1077.56305243978,275.48,21.39,234230,1057,753600,17839
736.122326388955,-1574600,-465040,40.661,894.2,382660000,-1582000,-469110,38.845,892.93,370520000,-5.6407,-1.9921,1.0396,1.2135,13722.7735643646,2457.67368746194,301.35,15.249,1254700,39354,2707200,4920.4
736.122326388955,-1573000,-464010,43.129,895.85,750570000,-1580500,-467930,41.686,894.89,724410000,-4.789,-1.3172,0.94858,1.3045,23253.7492588842,4646.35648870782,323.74,12.2456,2298700,30624,4411000,24854
736.122326388955,-1571000,-455820,37.421,891.86,223640000,-1575300,-457800,35.013,889.72,210930000,-5.2958,-1.3253,1.1216,1.159,9427.04387449292,1859.08526077844,271.69,20.232,815560,5392.4,1793900,28926
736.122326388955,-1570400,-456420,36.111,890.78,68060000,-1575100,-458690,30.984,885.48,60952000,-4.9657,-1.3141,3.1398,1.7758,8489.04569760262,1828.37258174728,249.4,42.896,267460,10938.4,843130,30010
736.122326388955,-1571400,-459300,41.542,894.83,192420000,-1578200,-462520,38.618,892.77,185490000,-4.6654,-1.098,1.9441,2.1579,13209.5322250412,2620.94382677479,304.13,24.602,644600,21136,1714200,9712.6
736.122326388955,-1570400,-459260,39.628,893.55,158130000,-1577100,-462400,36.961,891.51,147870000,-4.7583,-1.006,0.86216,1.6712,4846.75730235924,939.932439752645,289.17,22.376,538540,5330,1422200,29266
736.122326388955,-1569500,-461630,39.469,893.39,208000000,-1577000,-465120,37.492,891.94,196960000,-5.067,-1.5351,0.92522,1.8288,6891.48067569298,2167.03243838996,290.71,16.5468,712810,3745,1687000,27960
736.122326388955,-1571500,-457880,30.03,884.26,35532000,-1576400,-461070,28.116,881.73,31918000,-4.9517,-1.0937,1.6306,1.5683,2685.46437226167,642.92034758795,212.09,15.8108,168990,2233.6,525350,11604.8
736.122326388955,-1574100,-456630,36.503,827.25,110630000,-1577900,-458880,34.325,820.47,100580000,-7.0116,-3.8868,2.0435,1.4152,8372.24786003187,617.777380181422,144.48,14.9142,594380,9429.6,1104200,13715
736.122326388955,-1569500,-462660,39.306,893.32,154050000,-1577000,-466280,36.727,891.24,143320000,-9.5265,-6.5424,2.4484,1.9389,13240.9026801279,2893.22784304596,286.8,21.718,518910,4378.4,1465400,36554
