TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
377.018634259235,-2447800,1413700,9.5241,881.03,3528100000,-2446100,1413400,9.2985,880.09,3675400000,-5.5914,-6.9368,0.11922,0.76181,32.9966254570836,23.4972161480375,68.08,1.84484,14792,955.5,48503,1192.14
377.018634259235,-2447400,1413800,9.0505,878.62,3298000000,-2445700,1413400,7.5418,871.27,2811000000,-5.6512,-6.6836,0.45448,1.9306,51.0013062082188,90.4459676043677,59.002,12.0916,6229,296,24963,51.776
377.018634259235,-2447200,1414100,12.44,890.28,4922200000,-2445500,1413700,10.483,884.41,4269700000,-5.4466,-6.367,0.35393,1.089,99.8271485766535,35.4135948364777,84.98,16.2936,14371,237,55990,1875.38
377.018634259235,-2447000,1414500,6.2274,864.46,2070200000,-2445300,1414100,5.1743,861.33,1812200000,-5.211,-6.1516,0.16069,0.63585,23.1093241734982,15.5038380744731,39.077,7.5592,8619.5,201.5,23649,1386.56
377.018634259235,-2446700,1414900,8.8786,878.11,3224200000,-2445200,1414500,8.2024,874.85,3129600000,-4.9402,-6.1277,0.60602,0.75042,147.701259614925,44.8349450363084,60.973,5.4656,13391,176,43545,598.02
377.018634259235,-2446400,1414900,13.172,892.06,5281400000,-2444900,1414200,11.83,888.85,4974900000,-4.9683,-6.0354,0.6697,0.8532,355.190640446248,75.6968432212615,93.683,11.1698,26417,168,97469,4649
377.018634259235,-2445600,1414400,4.5333,861.15,1476800000,-2444000,1413800,3.9557,863.57,1404500000,-4.4645,-5.3658,0.33334,0.47492,86.3895681061387,33.7335946866313,29.032,3.755,15584,617.5,29627,11.1592
377.018634259235,-2444700,1414400,11.355,887.28,4396100000,-2443200,1414000,9.2515,879.61,3644700000,-4.6537,-5.5646,0.59734,1.584,165.640973322072,43.9822987857917,75.396,17.3712,14526,961,49893,1826.58
377.018634259235,-2444100,1417400,5.9468,863.36,1963600000,-2442600,1417200,4.981,861.12,1742300000,-4.3544,-5.1526,0.14886,0.56488,27.5772410913708,22.5345685013642,37.379,6.8392,11148,533.5,26118,596.32
377.018634259235,-2443900,1417000,6.3043,865.04,2103400000,-2442100,1416800,5.1065,861.12,1786200000,-3.1539,-3.7138,0.41968,0.70527,54.6231821049642,24.8206969353442,39.137,8.6432,7792,759,21908,757.52
377.018634259235,-2443900,1416500,5.7402,862.86,1889600000,-2442000,1416200,4.2742,861.44,1498000000,-3.1539,-3.7138,0.17677,0.93924,34.3504161659904,19.0148180218803,34.246,10.159,11700,368.5,28186,2366
377.018634259235,-2443400,1416600,6.6593,866.87,2247400000,-2441700,1416200,5.1341,861.33,1798100000,-4.5359,-5.108,0.27665,0.55602,28.1218331541114,14.211850419989,40.587,11.1266,6047.5,71.5,19469,1421.68
