TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
434.813761573983,-1583700,-457680,43.013,865.39,191930000,-1584300,-458080,41.83,863.8,176760000,-1.1532,1.7186,1.4808,2.1834,15527.0841703757,1275.28280361846,228.08,8.9928,717470,8563.6,1475500,39088
434.813761573983,-1581900,-457060,36.856,855.84,152590000,-1584700,-459290,36.56,855.29,148130000,-0.86373,2.0526,0.39397,0.48028,3984.14880595468,376.121994071493,185.1,2.1996,731000,13090,1416900,7602.4
434.813761573983,-1581700,-456090,31.537,844.13,33933000,-1582400,-457560,30.633,841.66,29521000,-1.7014,1.5677,0.75305,0.70576,1831.54815742058,430.652714579586,143.93,6.507,188780,581,474950,14433.6
434.813761573983,-1580900,-456370,37.881,857.68,118550000,-1583500,-458830,37.483,856.98,117300000,0.057172,2.1323,0.44039,1.1631,3314.27416102257,532.151603753241,192.36,2.9702,538350,3599,1083500,498.18
434.813761573983,-1577500,-453420,39.689,860.65,107540000,-1577700,-454020,40.544,861.95,101210000,-0.53293,1.6583,0.53219,2.3899,3274.55590402592,518.516087629775,210.63,-6.4434,429790,5580.4,962440,5306.6
434.813761573983,-1577100,-454010,43.137,865.55,121290000,-1578600,-455010,41.974,864,115990000,-0.53178,1.2168,1.8106,0.74298,11980.1135579364,936.300239663805,229.1,8.8492,452210,9059.6,1040600,981.18
434.813761573983,-1574700,-456370,41.31,863.07,285230000,-1578100,-457440,40.309,861.6,269000000,-0.63489,2.4415,0.52389,0.66276,8113.2121425132,888.48019387598,215.86,7.5634,1075000,8467,2208800,27480
434.813761573983,-1573800,-456540,45.552,868.5,449650000,-1577300,-457650,44.405,867.14,430940000,-0.60379,1.4626,1.3869,0.73791,32704.1593857388,3050.85566612336,247.6,8.7926,1581400,9905.6,2959000,9608
434.813761573983,-1580500,-457950,41.724,863.65,159290000,-1583000,-460890,40.708,862.19,156100000,-1.1035,1.8849,0.71398,1.313,6440.6306377324,1040.82086752928,218.93,7.6886,623820,19257,1453100,956.68
434.813761573983,-1581200,-454980,40.772,862.29,368180000,-1581400,-456030,40.325,861.62,356460000,0.057172,2.1323,0.57689,1.0416,12133.0948315765,990.074425674335,213.88,3.38,1463200,20274,2699200,26444
434.813761573983,-1576600,-459430,47.948,871.11,331530000,-1585000,-465940,46.455,869.52,319640000,0.057172,2.1323,1.3085,1.7057,21094.8386284054,2304.64632350854,264.7,11.5202,1064200,5720,2295000,26068
434.813761573983,-1583200,-456050,42.957,865.32,551620000,-1583700,-456990,43.324,865.79,540050000,-0.91846,1.4966,0.34105,0.72389,10333.5217589731,2268.22227222007,233.55,-2.8024,2063200,4246.4,3590700,12453.2
