TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
518.094398148125,-2401800,1278600,22.514,892.82,14114000000,-2400900,1280000,21.324,891.23,12424000000,-22.716,-15.867,0.50613,0.50057,605.895694241532,176.661050116857,165.19,9.9624,80994,1525.5,285100,2373.6
518.094398148125,-2401000,1277800,8.6592,853.63,4194900000,-2400100,1279200,7.5508,849.35,3357000000,-22.228,-15.814,0.54518,0.68393,157.735356598991,63.6976169622694,53.89,7.9516,25496,351.5,62283,2067.8
518.094398148125,-2404200,1278500,20.718,890.27,12745000000,-2403400,1280000,20.091,889.25,11537000000,-22.978,-16.394,0.26562,0.52467,204.411316434628,53.6588682298458,152.46,5.2622,52949,1518,197910,6541
518.094398148125,-2403400,1278100,23.692,894.23,15013000000,-2402500,1279600,22.634,892.95,13359000000,-22.718,-16.614,0.14302,1.4276,106.851117636906,223.973035582154,175.61,8.8886,49969,853,213650,1503.08
518.094398148125,-2403600,1277600,18.002,885.46,10695000000,-2402700,1279100,17.527,884.53,9729400000,-22.84,-16.604,0.28949,0.50532,365.745506962559,164.740347464852,130.48,3.9124,89964,3198,252850,6668.4
518.094398148125,-2403600,1277200,25.479,896.01,16367000000,-2402700,1278700,23.909,894.47,14275000000,-23.039,-16.751,1.4616,2.9535,2357.35529749073,454.681873243307,188.43,13.1186,106500,2929,355540,1374.62
518.094398148125,-2402000,1277500,10.414,860.91,5267200000,-2401100,1279000,10.664,861.99,5105700000,-22.806,-16.609,0.41353,0.46468,155.851295507663,57.4576192293092,71.919,-1.91696,31316,26.5,83697,794.3
518.094398148125,-2403700,1276800,16.566,882.27,9623700000,-2402800,1278300,16.216,881.45,8809200000,-22.806,-16.609,0.23265,0.38786,250.938355026669,82.3798395921526,119.09,2.8786,78512,831.5,215760,589.84
518.094398148125,-2402400,1276900,10.033,859.27,5024600000,-2401500,1278300,9.3066,856.46,4310800000,-22.557,-16.219,0.25558,0.43976,74.9011178722306,31.3361409869733,65.356,5.4022,24882,128.5,66635,978.9
518.094398148125,-2405700,1276200,15.062,878.14,8505700000,-2404800,1277700,15.015,878.14,7974100000,-24.511,-18.054,0.11355,0.62223,166.026633555483,61.4274011220888,107.92,0.34338,109180,880.5,246350,1114.92
518.094398148125,-2404800,1275400,21.709,891.68,13494000000,-2404000,1276900,21.346,891.23,12437000000,-22.751,-16.641,0.68427,1.2936,1227.76609751247,258.255295950646,161.87,3.008,121910,2395.6,336420,2715.2
518.094398148125,-2403200,1274800,11.227,864.58,5807300000,-2402300,1276300,10.606,861.99,5078400000,-23.429,-17.107,0.23731,0.36421,196.088236999727,73.2719562444914,74.889,4.8054,67894,4172,139960,2931.4
518.094398148125,-2405000,1274800,28.607,898.71,18764000000,-2404100,1276300,26.676,897.18,16261000000,-23.281,-17.005,0.64151,1.1118,1655.46201571936,434.348793204836,213.21,16.2192,166890,1357.5,504370,13831
518.094398148125,-2405100,1274300,20.013,889.25,12220000000,-2404200,1275800,20.024,889.25,11499000000,-22.806,-16.609,1.2717,0.49464,2589.97393407361,534.532531844773,149.29,-0.087402,140640,891.5,389180,1195.04
518.094398148125,-2406500,1275300,24.365,894.93,15521000000,-2405800,1276900,23.319,893.73,13844000000,-24.639,-18.206,1.053,1.2242,2254.48596458509,397.910598571131,181.27,8.7958,142360,2011,430380,7250.4
518.094398148125,-2407300,1274000,21.73,891.68,13509000000,-2406600,1275700,21.557,891.53,12589000000,-26.11,-19.7,0.41964,0.99168,613.076291468967,126.821204092068,162.84,1.39592,99156,1535.5,351040,2469.8
518.094398148125,-2407000,1275500,15.348,879.09,8723400000,-2406300,1277200,14.535,876.81,7650600000,-24.695,-18.377,0.51253,0.86563,323.950912892835,90.1646938863216,107.16,6.631,47254,2727,134320,3937.2
518.094398148125,-2405800,1279100,12.957,871.49,7002400000,-2404900,1280600,11.818,867.03,5838500000,-22.771,-16.491,0.64666,0.85382,408.140625370397,127.267282877236,86.494,9.103,49955,2144,123020,6754
