TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
736.207800925942,-1457200,794040,21.635,883.69,361120000,-1458500,795980,20.967,882.51,318330000,-7.9323,-3.3946,1.2699,0.44919,28563.3770235466,6868.19932245056,155.42,5.5088,2306400,84444,3261500,121988
736.207800925942,-1458500,794660,20.859,882.3,160610000,-1459800,796620,20.037,880.6,154000000,-7.4667,-2.8528,0.99021,0.39662,10629.1107211801,2775.83701369399,148.37,6.8144,1113400,15430,1751200,2379.8
736.207800925942,-1454700,791640,20.958,882.51,115460000,-1455900,793070,19.925,880.38,107580000,-6.5826,-1.8016,1.033,0.6131,7861.52452716105,1987.29913295306,148.32,8.5576,789410,3990.4,1359000,17053.2
736.207800925942,-1456200,791500,21.217,882.91,170350000,-1457400,792760,19.864,880.38,160290000,-7.3942,-2.5641,1.1249,0.50655,12847.0805511286,3174.77697938769,149.15,11.1044,1183000,14938.4,1859100,3533.6
736.207800925942,-1456000,790270,21.04,882.51,152900000,-1457000,791550,19.589,879.7,144500000,-8.5754,-3.7485,1.1709,0.62878,12396.9005810759,3260.54365858686,147.25,11.9068,1100800,24296,1722900,2204.2
