TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
103.865682870382,-1582400,-494040,47.551,896.52,800640000,-1583200,-494090,47.605,896.52,772130000,-1.7383,-3.1355,0.10065,0.40939,16110.8879151668,4415.71999998011,364.84,-0.41028,2100200,2650,4544000,6479
103.865682870382,-1580000,-482990,28.392,879.84,26888000,-1580900,-483130,27.765,879.01,25775000,-1.4541,-2.9765,0.99722,1.4516,9174.10401621613,2382.96691824646,202.35,5.074,136510,1156,419710,6626.2
103.865682870382,-1576900,-491760,38.29,890.95,162220000,-1577700,-491810,38.117,890.78,159420000,-1.467,-3.0613,0.33491,0.57117,13750.2737159199,7123.65060301944,286.63,1.48832,561740,9580,1411100,9386.2
103.865682870382,-1575600,-490720,34.766,887.74,114740000,-1576400,-490770,34.15,887.08,113420000,-1.5778,-3.0234,0.52986,0.51259,17301.1977653918,4971.9088360933,255.27,5.172,458140,4368,1159100,1392.32
103.865682870382,-1559800,-482640,46.497,895.09,563850000,-1560700,-482680,45.272,894.42,545990000,-1.9203,-3.1764,1.224,1.7034,150833.303979288,26987.9550240288,349.42,10.2428,1637400,7478,3428700,21772
103.865682870382,-1558800,-485690,30.753,802.73,31841000,-1559700,-485700,29.814,799.9,30829000,-2.0616,-3.3161,0.98364,1.1615,9947.50029414117,1695.37830380265,108.02,5.089,230040,2272,450860,3506.6
103.865682870382,-1558900,-487120,48.392,896.11,686800000,-1559800,-487120,47.194,895.5,676200000,-2.0488,-3.3415,1.2072,1.3866,169386.089309955,28483.4445625849,365.46,10.0398,1849500,34944,3961400,25408
103.865682870382,-1558600,-488010,42.243,892.51,134490000,-1559500,-488010,41.334,891.83,128560000,-2.1906,-3.4173,0.95564,0.89723,29299.7503389337,5698.62037733559,315.07,7.67,415410,1930,1254900,16389
103.865682870382,-1561600,-486570,44.97,894.23,218060000,-1562500,-486600,43.644,893.43,212710000,-1.9868,-3.2945,1.1869,1.0122,58309.2789824189,13092.1006656613,336.2,11.0934,657370,2776,1826100,20888
103.865682870382,-1561000,-487320,46.657,895.21,455980000,-1561900,-487350,45.695,894.67,446510000,-1.9367,-3.2392,1.1288,1.4635,111920.877319574,23187.903253167,351.89,8.083,1315600,2904,3017800,16134.2
103.865682870382,-1561300,-488720,52.252,897.89,1002800000,-1562200,-488730,51.914,897.75,978480000,-1.8744,-3.2273,1.0141,1.7236,198367.5911986,32175.9183119303,401.49,2.8326,2538600,15280,5166900,18838.4
103.865682870382,-1562300,-490020,47.07,895.44,636070000,-1563100,-490030,46.462,895.09,626020000,-1.8896,-3.1276,0.85879,1.4747,120342.644322187,25612.0385299982,356.85,5.1332,1854800,18266,3886100,30884
103.865682870382,-1559600,-489560,51.048,897.38,691060000,-1560500,-489570,50.253,897.04,683720000,-1.9954,-3.3878,0.83631,1.3564,115552.073344492,18926.3494576063,389.49,6.6414,1801700,29686,3901200,25166
103.865682870382,-1558600,-492070,57.864,900.02,641190000,-1559400,-492010,56.456,899.55,619700000,-1.9425,-3.2845,1.3482,2.0586,144800.061036892,22447.3950367521,444.19,11.8192,1372500,14776,3391200,14184.4
103.865682870382,-1557600,-490740,62.977,901.58,409760000,-1558500,-490720,60.568,900.87,397100000,-2.2036,-3.4653,1.9019,2.2848,121486.764514221,23408.8003059669,482.95,20.284,806960,18774,2558300,11871.4
103.865682870382,-1556600,-490510,51.15,897.43,328880000,-1557400,-490470,49.501,896.64,326650000,-2.0839,-3.2979,1.0567,1.1244,71734.7413696993,12046.1422618912,386.72,13.8938,886390,5462,2316700,22458
103.865682870382,-1556800,-487860,58.948,900.37,321300000,-1557700,-487850,56.885,899.7,314550000,-2.0311,-3.2652,1.9211,1.4185,106004.251059272,18787.7619215497,450.54,17.3116,703710,5678,2349200,30468
103.865682870382,-1569800,-478900,44.364,893.9,374750000,-1570000,-479090,43.827,893.57,369820000,-1.9229,-3.1809,0.56346,0.84782,46275.1323386879,10970.5833478731,334.46,4.5046,1099800,8122,2489900,6875.8
103.865682870382,-1569000,-477040,43.573,893.36,444910000,-1569900,-477620,42.552,892.73,432590000,-2.0348,-3.422,1.0614,1.1981,106530.983147587,21575.7536860827,325.77,8.5216,1351000,6550,2821300,23276
103.865682870382,-1563500,-476650,42.345,892.58,315980000,-1563900,-478310,41.302,891.83,308460000,-1.9607,-3.0705,1.0853,2.6242,81942.2188747305,20867.9422545157,315.39,8.769,1022700,7578,2360700,5558.4
103.865682870382,-1543500,-486000,74.215,904.17,448700000,-1544900,-486220,70.901,903.5,427480000,-3.7385,-4.857,3.035,2.4562,182952.668185436,25600.0230846285,573.63,27.87,745620,8730,2817700,50456
103.865682870382,-1545600,-485480,41.458,891.91,198140000,-1546900,-485550,40.354,891.11,190630000,-2.9035,-4.1309,1.2682,0.8154,56301.5278610126,10997.8432012317,307.65,9.2226,604460,8560,1538100,7402.2
103.865682870382,-1546700,-484920,72.253,903.79,598090000,-1547900,-484960,69.052,903.1,573560000,-3.186,-4.5737,2.7449,1.7426,225280.206507455,28492.4981973347,557.63,26.91,1018400,1132,3234500,53796
103.865682870382,-1545300,-483240,69.838,903.27,753530000,-1546700,-483300,66.938,902.6,725030000,-2.563,-3.9136,3.0348,1.8066,328303.415854318,38855.6002104103,538.57,24.372,1347900,7488,3942600,41344
103.865682870382,-1549400,-472120,49.504,896.64,355290000,-1550000,-473340,47.683,895.72,324620000,-1.8691,-2.8594,1.6871,1.1809,114896.929853118,21431.699208641,372.14,15.2942,895080,11456,2642300,63610
103.865682870382,-1549800,-473400,50.969,897.33,573240000,-1550300,-474640,49.622,896.74,547860000,-1.812,-2.9108,1.45,1.0901,153932.143100442,24404.1000754617,386.49,11.2686,1386100,4302,3277500,40814
103.865682870382,-1550500,-481650,57.396,899.84,646550000,-1552000,-481740,55.624,899.24,618390000,-2.0275,-3.2274,1.7751,1.5863,199313.909448326,30353.1601146234,438.7,14.8494,1437600,5168,3545300,53806
103.865682870382,-1549700,-480220,51.268,897.47,354860000,-1551100,-480270,49.749,896.79,340770000,-2.0263,-3.1808,1.6305,1.6031,110607.319269499,19475.1559943634,388.28,12.7484,885060,3884,2334500,28572
103.865682870382,-1554000,-473140,47.738,895.78,285300000,-1554500,-474460,45.16,894.35,274530000,-1.964,-3.0183,1.4419,1.666,85932.8809460926,14726.8478847741,354.18,21.632,790010,12078,2025100,30916
103.865682870382,-1557800,-474580,48.107,895.95,283700000,-1558300,-476020,46.942,895.38,275140000,-1.9049,-2.9622,0.90523,1.7063,53265.9569789062,15813.1712620165,363.21,9.7134,776470,7920,2034500,12248.8
103.865682870382,-1552500,-473940,44.472,893.97,141070000,-1552800,-475250,43.161,893.09,136590000,-1.918,-2.9856,1.0386,0.83356,33793.2034902736,7622.58067343329,332.09,11.0626,436370,2676,1351700,23082
103.865682870382,-1551500,-473730,52.418,897.98,656050000,-1551800,-475140,50.715,897.23,644240000,-1.7762,-3.0036,1.2584,1.6874,151732.831599955,27215.2632708809,397.18,14.3152,1567400,2710,3830300,50382
103.865682870382,-1554800,-484160,46.63,895.21,768800000,-1555800,-484150,45.341,894.48,753640000,-2.1207,-3.3517,1.152,1.4706,190130.025582941,38060.6316143642,350.32,10.8152,2191500,34150,4575400,71
103.865682870382,-1548300,-488980,27.602,876.6,56032000,-1549300,-489030,27.435,876.25,56169000,-3.3525,-4.3209,0.31074,0.46818,5779.64115942989,1852.35993478919,196.38,1.41546,281650,80,730990,2201.8
103.865682870382,-1552500,-483470,41.771,892.14,193300000,-1553400,-483470,40.363,891.11,188540000,-2.1048,-3.2537,1.1009,1.0573,51105.5348646764,11084.327412362,309.01,11.79,631520,6074,1623200,14104.4
103.865682870382,-1547900,-482430,56.148,899.43,410110000,-1549300,-482460,53.463,898.42,396060000,-2.1614,-3.3013,2.0899,1.1028,150042.251054596,21904.3351437748,424.41,22.552,923650,3726,2696800,34232
103.865682870382,-1534800,-476290,101.09,907.86,485800000,-1536600,-476900,93.214,907.02,435810000,-8.0111,-8.0849,6.7702,3.7976,314781.613725019,80500.8840087301,780.49,66.208,558160,8768,2969800,98460
103.865682870382,-1533000,-478380,103.96,889.53,903800000,-1534900,-479130,99.939,888.35,864320000,-7.1342,-8.0932,4.3939,3.7388,366382.356676463,55167.0159018448,661.3,32.594,1157600,18992,4501800,105668
103.865682870382,-1534700,-479310,58.334,900.17,162740000,-1536600,-479930,55.92,899.32,153740000,-5.9222,-6.3385,2.0263,1.243,54163.7404603277,14759.3131503049,443.87,20.32,341680,3040,1335700,24272
103.865682870382,-1533900,-480390,61.42,901.13,392920000,-1535900,-481110,59.284,900.48,373730000,-6.142,-6.6995,1.5776,1.2892,101832.227364199,16119.4064043925,471,17.951,818210,1004,2715900,28046
103.865682870382,-1532600,-481510,91.431,906.8,416850000,-1534700,-482490,87.261,906.27,415020000,-6.2547,-6.981,4.1763,2.8855,187610.819824995,26698.4229307038,714.84,35.066,543420,9482,2893000,36748
103.865682870382,-1536300,-474000,86.966,906.23,841620000,-1537900,-474440,80.834,905.32,802810000,-4.2846,-5.123,5.28,3.9159,510969.137997787,50305.3105176917,669.02,51.598,1178000,8402,4164800,80288
103.865682870382,-1535600,-472940,74.517,904.23,220300000,-1537200,-473410,68.179,902.88,198400000,-3.7957,-4.7053,5.4736,2.7915,153758.473454955,21464.0513590118,563.45,53.328,348230,52,1763400,61890
103.865682870382,-1541200,-469200,69.124,903.1,790090000,-1542200,-469910,65.863,902.34,747460000,-5.1509,-5.1589,2.0731,1.5125,227020.778424091,28545.076708698,531.05,27.388,1366900,6302,3736100,56796
