TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
54.1115162036149,-2467800,1312900,11.936,861.4,496920,-2468400,1312700,10.959,863.37,401000,-9.0235,-5.1676,0.70266,1.7429,678.019008594782,245.855304608358,78.314,6.246,8326.5,40.5,32699,1885.56
54.1115162036149,-2467000,1313300,6.0397,876.78,995920,-2467700,1313000,5.7333,877.35,863210,-10.142,-6.322,0.50412,1.0403,1464.699342244,429.366732078954,42.092,2.1138,22822,881,48823,2357.6
54.1115162036149,-2467700,1312300,5.4353,878.5,229170,-2468200,1312100,5.2849,879.08,164770,-8.7554,-4.7564,0.39757,1.2664,301.945268264111,113.526124475352,38.545,1.00654,5896.5,32.5,17659,948.32
54.1115162036149,-2466900,1312000,5.9939,876.78,522420,-2467200,1311700,5.8192,877.35,420900,-9.0446,-5.0979,0.19294,0.88656,303.477034944593,146.099706540682,42.237,1.1721,12355,347,29821,836.44
54.1115162036149,-2466500,1312100,6.9547,873.53,398620,-2466900,1311700,6.5355,875.12,335100,-7.4721,-3.6404,0.91267,1.5575,984.333730251901,293.866994189691,47.811,2.7316,8627.5,16.5,25798,1254.1
54.1115162036149,-2467500,1311800,5.2328,879.68,389440,-2468000,1311600,5.199,879.68,307820,-8.8596,-4.9813,0.26771,1.356,352.808856690843,392.444464064426,37.619,0.24338,10170,28.5,24160,611.32
54.1115162036149,-2467300,1311300,25.016,785.24,3461200,-2467400,1311200,23.19,782.65,2350000,-8.9219,-4.7289,2.0207,4.461,5095.18490811669,461.13130774015,78.087,7.0086,32190,2.5,84060,4707.2
54.1115162036149,-2466500,1310500,14.022,857.77,500500,-2466600,1310500,11.046,862.97,434800,-8.7044,-4.672,1.391,2.201,1355.90776285697,476.463663804111,85.215,19.0256,8515,101,36799,2028.8
54.1115162036149,-2466300,1310300,5.2078,879.68,248240,-2466400,1310300,4.5862,882.12,202030,-9.3396,-5.3646,0.65568,1.1126,695.254704509432,210.505467651123,35.455,4.2098,8114.5,683.5,19439,1380.18
