TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
682.860173611087,2320000,-1120900,33.942,876.61,164670000,2322300,-1120500,30.594,872.11,144140000,-3.108,-1.9035,2.1263,1.0964,15258.9563647361,4305.5727488276,228.87,26.974,724350,2483.6,1602700,47422
682.860173611087,2320700,-1121200,34.861,877.74,169120000,2322700,-1121000,31.068,872.77,147730000,-3.086,-1.4689,2.0373,1.2154,14982.9939163636,4360.4124811265,234.5,30.666,737950,11186.4,1644600,48836
682.860173611087,2321900,-1121000,35.242,878.29,60766000,2323800,-1121000,30.218,871.61,49795000,-2.8223,-1.3114,3.4482,0.86548,8513.17893408118,2562.15247988218,232.71,40.608,248220,1164,714690,41662
682.860173611087,2322300,-1120400,37.008,880.37,70491000,2323700,-1120200,31.234,873.09,54711000,-2.7459,-1.2981,4.428,1.4653,11595.666474469,3247.59444501012,244.04,46.976,260180,787,838930,60514
682.860173611087,2317100,-1121500,27.476,778.98,60947000,2319500,-1121400,25.431,776.11,54869000,-6.8193,-4.8842,2.0324,1.2443,6732.82530373275,288.668662492604,82.813,7.6656,547890,6537.6,789520,17031.6
682.860173611087,2317900,-1121600,33.944,876.61,124700000,2320300,-1121500,29.512,870.6,107330000,-4.5875,-2.3072,1.7818,1.3621,9407.97287196341,2714.93154385021,224.59,35.564,535610,10134,1219200,43036
682.860173611087,2318300,-1122200,32.688,874.97,146110000,2320800,-1121900,30.904,872.6,133910000,-3.4317,-1.7297,2.0681,1.1524,13358.8941219692,3826.64830599658,225.04,14.2984,654470,7592,1477600,43188
682.860173611087,2319400,-1122500,34.487,877.32,112560000,2321900,-1122300,30.861,872.44,98025000,-3.1334,-1.6696,2.1468,1.1627,10085.7677454253,2821.93804487287,232.15,29.338,472580,2616,1079700,40936
682.860173611087,2322400,-1118000,32.616,874.97,66278000,2322600,-1118000,29.135,870.09,55886000,-2.5788,-1.2348,2.4307,0.84468,6851.05620147784,2088.0521293093,217.76,27.828,287920,1353,775080,32920
682.860173611087,2321800,-1118700,33.48,876.02,61849000,2321900,-1118700,29.834,871.11,51926000,-2.7284,-1.2905,2.3278,0.97561,6086.54667823102,1891.86783222488,224,29.222,265300,1250,751710,28940
682.860173611087,2321900,-1125400,33.328,875.87,157510000,2323300,-1125800,29.146,870.09,136080000,-3.5123,-1.5874,2.0079,1.0549,14306.4216925852,4252.63716109872,220.67,33.49,725720,23388,1665200,49542
682.860173611087,2322500,-1127000,43.668,886.82,56477000,2323300,-1127400,37.242,880.62,42343000,-3.9946,-2.0606,4.8314,2.7069,7889.98870080874,1958.00752695448,296.13,53.36,154660,5872.4,697170,76540
682.860173611087,2323700,-1127500,47.283,889.6,173780000,2324400,-1127800,41.542,884.94,149100000,-3.5285,-1.4977,3.1045,1.7507,16654.0885242579,3605.22849769859,329.06,48.028,495430,3597,1405100,62598
682.860173611087,2328400,-1114600,31.057,872.77,36837000,2328500,-1115100,27.114,867.1,30189000,-1.6992,-0.70485,2.946,0.99922,4733.68764295291,1431.41891063523,203.56,31.056,166910,58,552280,30788
682.860173611087,2322000,-1123100,37.328,880.74,181310000,2323300,-1123000,33.684,876.32,155550000,-2.9289,-1.5781,2.5344,1.2553,17548.7821752637,4986.9875494308,255.24,29.89,679700,3330.4,1594100,66826
682.860173611087,2323800,-1121300,35.991,879.22,97904000,2324800,-1121400,33.149,875.58,85981000,-2.895,-1.3667,2.9478,1.2982,11801.7065653518,3763.19105495759,247.55,23.278,396000,931,1041200,45152
