TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
356.146296296269,-2402900,1274700,15.896,880.6,11149000000,-2402200,1275700,16.03,880.89,11534000000,-17.189,-20.275,0.060919,0.5582,125.236553225325,64.7871257869192,115.54,-1.08026,103670,1803,264600,1241.42
356.146296296269,-2403900,1273000,16.242,881.45,11459000000,-2403200,1274000,16.202,881.45,11703000000,-18.085,-20.928,0.23804,0.67431,693.603018528363,282.812707344898,117.7,0.28694,146210,2625,330760,1628.28
356.146296296269,-2403500,1272200,14.732,877.15,10093000000,-2402800,1273200,14.443,876.46,10084000000,-17.337,-20.211,0.15703,0.55537,174.285419575781,87.970423868319,104.23,2.2962,57482,606,155850,1704.74
356.146296296269,-2407100,1274500,15.329,879.09,10642000000,-2406800,1275900,15.375,879.09,10928000000,-19.542,-22.573,0.41172,0.80811,1457.10371590653,475.53953511455,110.51,-0.3339,180480,4801,379210,4285.4
356.146296296269,-2404000,1276100,20.933,890.6,15766000000,-2403400,1277100,20.444,889.94,15688000000,-17.495,-20.145,0.074887,0.43133,202.567841326534,92.1265105370706,154.88,4.0348,127480,3238,384030,8690.2
356.146296296269,-2405600,1277200,25.87,896.41,20358000000,-2405000,1278200,25.826,896.41,20808000000,-17.104,-19.89,0.16603,0.79869,465.408366023251,243.096280134451,198.13,0.33684,126130,1218,430460,10480.6
356.146296296269,-2403800,1277300,22.598,892.82,17302000000,-2403200,1278200,22.055,892.12,17198000000,-17.729,-20.166,0.07098,0.89382,167.925445826624,91.0275192162041,168.53,4.547,109700,1426.5,337120,2355
356.146296296269,-2401200,1276600,20.229,889.6,15124000000,-2400500,1277600,19.876,888.89,15136000000,-17.593,-20.792,0.56343,0.5466,712.522345041377,216.054511060743,149.55,3.0148,60034,1211.5,206830,3997.8
356.146296296269,-2406800,1272300,27.58,897.89,21951000000,-2406300,1273700,26.811,897.27,21742000000,-17.844,-20.263,0.34658,0.79197,696.203255791197,174.836707646126,209.44,6.4488,89560,2025.6,378320,3570.8
356.146296296269,-2405200,1270800,28.102,898.31,22441000000,-2404600,1271800,26.594,897.09,21537000000,-17.093,-19.907,0.11069,3.1522,290.500683623168,813.788095831954,210.72,12.657,116940,4705,416830,1866.54
356.146296296269,-2404700,1270100,21.006,890.76,15839000000,-2404000,1271100,21.356,891.23,16544000000,-17.021,-19.903,0.29625,0.90352,609.318369678038,160.016415648281,158.99,-2.9112,96394,1285.5,299900,8038.4
