TimeSeparation,X_i,Y_i,MedianZ_i,Density_i,Volume_i,X_f,Y_f,MedianZ_f,Density_f,Volume_f,VerticalAdjustment_i,VerticalAdjustment_f,ElevationChange_mean,ElevationChange_stdev,VolumeChangeRate,VolumeChangeRate_uncert,MedianDraft_mean,MedianDraft_range,SurfaceArea_mean,SurfaceArea_range,SubmergedArea_mean,SubmergedArea_uncert
392.071261574049,-1783700,195980,40.22,874.73,385230000,-1785000,196730,37.998,872.29,370220000,-8.5172,-6.8429,3.2477,1.1165,81135.2135560311,23271.4601780434,276.56,17.8116,1455900,2274.4,3017600,33954
392.071261574049,-1785300,198570,29.827,863.09,77456000,-1786600,199540,27.763,861.07,69991000,-9.643,-8.4642,2.1818,0.87708,14110.7490521448,4772.68132683312,196.86,15.2178,405140,10769,941350,33434
392.071261574049,-1784800,197970,33.512,867.02,69647000,-1786100,199000,31.854,865.17,68751000,-8.9843,-7.5091,2.8256,0.95346,15145.0505246209,4982.13063097191,226.01,12.6792,327540,5768,866240,5623.4
392.071261574049,-1786200,197010,37.56,871.76,159730000,-1787000,197050,37.982,872.29,159680000,-7.2884,-5.0824,0.76568,2.1669,7927.20344420228,4913.999949679,265.84,-3.405,609380,12951.6,1567500,31716
392.071261574049,-1787200,197620,36.621,870.68,255580000,-1787900,197620,35.651,869.57,241060000,-8.1649,-6.7611,2.4187,1.3009,42733.6158626094,13180.4260554021,252.87,7.6348,1052500,18344,2260500,56400
392.071261574049,-1784400,197600,34.565,868.3,84126000,-1785700,198570,32.853,866.31,80353000,-10.426,-7.8714,2.158,0.73404,13158.0011970678,4181.00292665088,233.93,13.2516,369790,5870,984760,10912.8
392.071261574049,-1787700,201010,30.468,863.77,54593000,-1788900,201290,30.216,863.5,54497000,-7.2884,-5.0824,0.89242,0.58626,4109.03457025179,1374.40883085097,208.32,1.89172,285720,4685,815390,21736
392.071261574049,-1787100,200990,34.73,868.44,67372000,-1788700,201780,32.921,866.45,64801000,-7.2884,-5.0824,1.4471,0.64641,7196.68615797989,2269.5990281056,234.84,13.9384,301360,5195,834640,21202
